4, 0.5695847362514029, 703.7608434656164
9, 0.5656565656565656, 674.1752027574477
14, 0.7519640852974186, 660.2274032425095
19, 0.7369996258885148, 640.8290529355899
24, 0.7188552188552189, 631.3757750123411
29, 0.7173587729143285, 621.7559807745965
34, 0.7179199401421623, 615.5332346486522
39, 0.730265619154508, 609.6334832160028
44, 0.7351290684624018, 605.7048863002232
49, 0.7265245043022821, 604.412371624957
54, 0.7383090160867939, 601.8522690993088
59, 0.7291432846988403, 598.5508694491543
64, 0.7291432846988403, 591.9195348718664
69, 0.7502805836139169, 603.3782261439732
74, 0.7287691732136177, 591.1737976074219
79, 0.7343808454919566, 596.7738717886118
84, 0.7274597830153385, 579.7346399328211
89, 0.7310138421249532, 581.1859479631696
94, 0.707631874298541, 579.8298071557349
99, 0.7413019079685746, 577.723406781207
104, 0.7508417508417509, 574.7930247547862
109, 0.7254021698466143, 580.0321816245278
114, 0.7521511410400299, 572.8533499581473
119, 0.7308267863823419, 576.0560638092377
124, 0.744668911335578, 570.9624362149082
129, 0.7422371866816311, 572.5973289405906
134, 0.7115600448933782, 569.3251101315676
139, 0.7323232323232324, 588.433343908289
144, 0.7119341563786008, 570.8056496421059
149, 0.7276468387579499, 571.6243068150112
154, 0.7276468387579499, 570.3614002269703
159, 0.7263374485596708, 569.5078514015281
164, 0.6773288439955106, 569.726538689582
169, 0.6752712308267864, 567.0365956065419
174, 0.7091283202394314, 570.8587284297734
179, 0.6820052375607931, 573.7257435557607
184, 0.6771417882528994, 568.5264691363324
189, 0.7254021698466143, 565.7587149483817
194, 0.7500935278713057, 565.5510421585251
199, 0.721473999251777, 567.7112212128692
