4, 0.6522633744855967
9, 0.6642349420127198
14, 0.6808829031051253
19, 0.6883651328095772
24, 0.6965955854844744
29, 0.700149644594089
34, 0.7068836513280957
39, 0.7136176580621025
44, 0.7229704451926674
49, 0.7181069958847737
54, 0.7171717171717171
59, 0.7139917695473251
64, 0.7149270482603816
69, 0.711372989150767
74, 0.7111859334081556
79, 0.7123082678638234
84, 0.7132435465768799
89, 0.7098765432098766
94, 0.7091283202394314
99, 0.7066965955854845
104, 0.6994014216236438
109, 0.6994014216236438
114, 0.700710811821923
119, 0.6997755331088664
124, 0.6921062476618032
129, 0.6906098017209128
134, 0.6887392442947998
139, 0.6934156378600823
144, 0.689487467265245
149, 0.6878039655817434
154, 0.6896745230078564
159, 0.6893004115226338
164, 0.6842499064721287
169, 0.6857463524130191
174, 0.6805087916199027
179, 0.678825289936401
184, 0.6808829031051253
189, 0.6864945753834643
194, 0.6909839132061354
199, 0.6965955854844744
204, 0.7014590347923682
209, 0.7046389824167602
214, 0.7050130939019827
219, 0.7018331462775907
224, 0.710811821922933
229, 0.7134306023194912
234, 0.7136176580621025
239, 0.7182940516273849
244, 0.7154882154882155
249, 0.7194163860830527
254, 0.7199775533108866
259, 0.719603441825664
264, 0.7182940516273849
269, 0.7229704451926674
274, 0.7222222222222222
279, 0.7194163860830527
284, 0.7192293303404415
289, 0.7194163860830527
294, 0.721473999251777
299, 0.7156752712308267
