4, 0.6099887766554434, 0.3126094937324524, 0.8124718070030212, 0.01992124319076538
9, 0.5937149270482603, 0.21938571333885193, 0.7404823899269104, 0.06940384954214096
14, 0.6354283576505799, 0.38179659843444824, 0.6760385632514954, 0.08385126292705536
19, 0.5643471754582866, 0.3588595986366272, 0.6363695859909058, 0.06468424201011658
24, 0.5912832023943135, 0.6464645862579346, 0.5301573872566223, 0.12496872246265411
29, 0.6322484100261878, 0.6754782199859619, 0.44275957345962524, 0.10387085378170013
34, 0.6120463898241676, 0.37753039598464966, 0.28602689504623413, 0.12794426083564758
39, 0.6447811447811448, 0.5026788711547852, 0.2327287197113037, 0.19174835085868835
44, 0.6601197156752713, 0.3024342358112335, 0.2587624192237854, 0.12317079305648804
49, 0.6797605686494576, 0.46970584988594055, 0.18646511435508728, 0.1497645080089569
54, 0.6833146277590723, 0.39444369077682495, 0.18535207211971283, 0.14074163138866425
59, 0.6883651328095772, 0.305414080619812, 0.21148788928985596, 0.11250215768814087
64, 0.6979049756827534, 0.3859618604183197, 0.16988810896873474, 0.16190487146377563
69, 0.7016460905349794, 0.4456137716770172, 0.15227842330932617, 0.13687273859977722
74, 0.7106247661803218, 0.4076509177684784, 0.234720379114151, 0.10722360014915466
79, 0.7102506546950992, 0.4333716034889221, 0.15784919261932373, 0.11198242753744125
84, 0.7096894874672652, 0.424649715423584, 0.15260201692581177, 0.14370235800743103
89, 0.7029554807332585, 0.30631259083747864, 0.16433456540107727, 0.12487326562404633
94, 0.6995884773662552, 0.3921203911304474, 0.17478056252002716, 0.11683274060487747
99, 0.6990273101384212, 0.32197806239128113, 0.18200266361236572, 0.09925878047943115
104, 0.6962214739992518, 0.4513314366340637, 0.18736162781715393, 0.1263597160577774
109, 0.7018331462775907, 0.4113653004169464, 0.18422779440879822, 0.16491977870464325
114, 0.7027684249906472, 0.41994035243988037, 0.15807406604290009, 0.12163372337818146
119, 0.7197904975682754, 0.5671663880348206, 0.1916043609380722, 0.09403207153081894
124, 0.7096894874672652, 0.5916302800178528, 0.1621118187904358, 0.11025261878967285
129, 0.7025813692480359, 0.4624744951725006, 0.20686592161655426, 0.12683707475662231
134, 0.6934156378600823, 0.4723527133464813, 0.18926861882209778, 0.11662627011537552
139, 0.7027684249906472, 0.5828717350959778, 0.15395250916481018, 0.11655870079994202
144, 0.700710811821923, 0.4878208637237549, 0.1619059294462204, 0.1331949084997177
149, 0.6904227459783016, 0.6011324524879456, 0.15106336772441864, 0.142512246966362
154, 0.6734006734006734, 0.550491452217102, 0.1617930829524994, 0.1307140588760376
159, 0.6528245417134306, 0.5166632533073425, 0.23534086346626282, 0.11134886741638184
164, 0.6511410400299289, 0.4835195541381836, 0.16697055101394653, 0.11733561754226685
169, 0.6354283576505799, 0.5443614721298218, 0.12196573615074158, 0.1709747314453125
174, 0.6141040029928919, 0.7540138959884644, 0.1407286524772644, 0.13156504929065704
179, 0.589038533482978, 0.45803555846214294, 0.1822386533021927, 0.1402556300163269
184, 0.589038533482978, 0.7229157090187073, 0.1483805924654007, 0.15654990077018738
189, 0.5920314253647587, 0.5898280143737793, 0.1758383810520172, 0.13120082020759583
194, 0.6017583239805462, 0.46276941895484924, 0.20587322115898132, 0.10931609570980072
199, 0.6124205013093902, 0.5322045683860779, 0.09783226996660233, 0.16730144619941711
