4, 0.5236760335044582, 0.2946554124355316, 0.6422438621520996, 0.07319320738315582
9, 0.5232707376384761, 0.37817099690437317, 0.4468727111816406, 0.10128416121006012
14, 0.5223925965955147, 0.46523579955101013, 0.2937406301498413, 0.1953161060810089
19, 0.5259389354228586, 0.37809857726097107, 0.250307559967041, 0.11514148861169815
24, 0.5259389354228586, 0.3747192621231079, 0.1816159188747406, 0.22839225828647614
29, 0.5411375303971899, 0.3403570055961609, 0.22423365712165833, 0.1579408049583435
34, 0.5455620102674953, 0.34382760524749756, 0.1947660893201828, 0.1901170015335083
39, 0.5440759254255607, 0.36898571252822876, 0.13865956664085388, 0.15125928819179535
44, 0.5368143744933802, 0.36545315384864807, 0.1291583776473999, 0.1606062948703766
49, 0.5271885976763037, 0.31470534205436707, 0.1849658191204071, 0.1781357228755951
54, 0.5350580924074575, 0.39457860589027405, 0.10194200277328491, 0.1700141280889511
59, 0.540158065387733, 0.37069830298423767, 0.07521767169237137, 0.26628610491752625
64, 0.5247905971359093, 0.31827831268310547, 0.15059944987297058, 0.12332448363304138
69, 0.5349567684409618, 0.3470666706562042, 0.09911498427391052, 0.1953190416097641
74, 0.5269521750878141, 0.3638758361339569, 0.14038945734500885, 0.19771412014961243
79, 0.5162793839502837, 0.34043583273887634, 0.15219873189926147, 0.17180044949054718
84, 0.5211767089975682, 0.3426305055618286, 0.17434680461883545, 0.12358149141073227
89, 0.5211429343420697, 0.42670878767967224, 0.1242973804473877, 0.20328663289546967
94, 0.5282018373412591, 0.39810970425605774, 0.10563831031322479, 0.21786119043827057
99, 0.5115171575249933, 0.39597395062446594, 0.09651882946491241, 0.24821271002292633
104, 0.5098959740610646, 0.3817448914051056, 0.09375056624412537, 0.17365100979804993
109, 0.5114833828694947, 0.3986892104148865, 0.11154361069202423, 0.1637250930070877
114, 0.5108078897595244, 0.40661942958831787, 0.15515407919883728, 0.21708649396896362
119, 0.5134423128884086, 0.3777056932449341, 0.12524670362472534, 0.17514190077781677
124, 0.5125641718454472, 0.3409387469291687, 0.08915860205888748, 0.18943700194358826
129, 0.5132396649554175, 0.3989564776420593, 0.16599881649017334, 0.11534415930509567
134, 0.5107065657930289, 0.33394938707351685, 0.11520448327064514, 0.1973598748445511
139, 0.5136449608213997, 0.4139661490917206, 0.04901551827788353, 0.2118643820285797
144, 0.5139827073763847, 0.3981513977050781, 0.12161605060100555, 0.18932399153709412
149, 0.5104701432045393, 0.3827644884586334, 0.0762343555688858, 0.31169307231903076
154, 0.509794650094569, 0.3330089747905731, 0.11862954497337341, 0.15877315402030945
159, 0.5114833828694947, 0.37129828333854675, 0.12437605857849121, 0.14386793971061707
164, 0.5109092137260199, 0.3545819818973541, 0.10789953172206879, 0.17051929235458374
169, 0.5121926506349636, 0.5011842250823975, 0.07366415858268738, 0.17261581122875214
174, 0.5128681437449338, 0.4007403254508972, 0.09534290432929993, 0.1744236797094345
179, 0.5173601729262362, 0.3656328320503235, 0.09240807592868805, 0.2414136528968811
184, 0.5160091867062956, 0.3758543133735657, 0.10271548479795456, 0.15154023468494415
189, 0.517089975682248, 0.41615787148475647, 0.13425594568252563, 0.16445496678352356
194, 0.5167860037827614, 0.3677540719509125, 0.09656522423028946, 0.2070740908384323
199, 0.5182383139691975, 0.5031952857971191, 0.10197755694389343, 0.2011626958847046
