4, 0.5236760335044582, 256.19835734974254
9, 0.5236760335044582, 247.77150562633167
14, 0.5236760335044582, 244.00894162264737
19, 0.5236760335044582, 238.85090476296165
24, 0.5236760335044582, 236.0716861516779
29, 0.5236760335044582, 234.4168450095437
34, 0.5236760335044582, 233.22345789129085
39, 0.5236760335044582, 231.7636070390181
44, 0.5236760335044582, 230.38529993230645
49, 0.5236760335044582, 229.5687938343395
54, 0.5236760335044582, 228.5511100352894
59, 0.5236760335044582, 227.99532140558415
64, 0.5236760335044582, 227.4776893754439
69, 0.5236760335044582, 227.37372450395063
74, 0.5236760335044582, 227.10082269841973
79, 0.5236760335044582, 226.75866571599786
84, 0.5236760335044582, 226.00372325550427
89, 0.5236760335044582, 226.08804698597302
94, 0.5236760335044582, 225.76788271817293
99, 0.5236760335044582, 225.59194366455077
104, 0.5236760335044582, 225.24204068270598
109, 0.5236760335044582, 225.0504527421431
114, 0.5236760335044582, 224.91315501819957
119, 0.5236760335044582, 224.76163618607956
124, 0.5236760335044582, 225.0490537886186
129, 0.5236760335044582, 224.5568052257191
134, 0.5236760335044582, 224.02587216463957
139, 0.5236760335044582, 224.00453063964844
144, 0.5236760335044582, 224.08952675559303
149, 0.5236760335044582, 223.97774963378907
154, 0.5236760335044582, 223.8253757546165
159, 0.5236760335044582, 223.69852519642222
164, 0.5236760335044582, 223.31216033935547
169, 0.5236760335044582, 223.41036671031605
174, 0.5236760335044582, 223.20262892289594
179, 0.5236760335044582, 223.40067693536932
184, 0.5236760335044582, 222.90900756835939
189, 0.5235747095379627, 223.23390594482422
194, 0.5236760335044582, 222.59860479181464
199, 0.5236760335044582, 222.89410414262252
