4, 0.9041951800059506, 0.022169843316078186, 0.9796353578567505, 4.7694978633217033e-08, 0.0003488984366413206
9, 0.9029306753942279, 0.006966888904571533, 0.98630690574646, 3.0751139412643624e-09, 4.7523757530143484e-05
14, 0.9021496578399286, 0.0037554155569523573, 0.9875979423522949, 8.818136221222517e-10, 2.3981036065379158e-05
19, 0.9017405534067242, 0.004460138734430075, 0.9878399968147278, 8.061645240253767e-10, 2.9867884222767316e-05
24, 0.9130095209759, 0.6039494276046753, 0.7202086448669434, 0.02812904492020607, 4.365503627923317e-05
29, 0.8970916393930378, 0.6384714245796204, 0.6780387163162231, 0.025039806962013245, 1.5943844118737616e-05
34, 0.8882401071109789, 0.6942158341407776, 0.6279459595680237, 0.02398195117712021, 3.7307836464606225e-05
39, 0.8862317762570664, 0.7351550459861755, 0.6456056833267212, 0.016314733773469925, 3.0168321245582774e-05
44, 0.8905831597738768, 0.7951158285140991, 0.6285921335220337, 0.02363865077495575, 2.9662995075341314e-05
49, 0.8891326986016067, 0.8176162242889404, 0.5872907638549805, 0.02558644860982895, 1.597731352376286e-05
54, 0.890285629277001, 0.797451376914978, 0.5989298820495605, 0.01917065866291523, 3.1263509299606085e-05
59, 0.889764950907468, 0.8378353714942932, 0.601883053779602, 0.021586505696177483, 2.6933917979476973e-05
64, 0.8960874739660816, 0.8522384762763977, 0.5931401252746582, 0.022346803918480873, 2.159333052986767e-05
69, 0.8989140136864029, 0.834129810333252, 0.5930339097976685, 0.018023885786533356, 2.3577733372803777e-05
74, 0.8982445700684321, 0.82600998878479, 0.608575701713562, 0.022129517048597336, 0.00012413346848916262
79, 0.9020008925914906, 0.831601083278656, 0.6097504496574402, 0.016908282414078712, 3.023601857421454e-05
84, 0.8879425766141029, 0.8852526545524597, 0.5746768116950989, 0.017429646104574203, 4.409679240779951e-05
89, 0.8906575423980958, 0.8837145566940308, 0.572624683380127, 0.014670224860310555, 2.2691274352837354e-05
94, 0.8850044629574532, 0.9393913745880127, 0.5458401441574097, 0.018078114837408066, 4.44110446551349e-05
99, 0.8737726867003868, 0.8824586272239685, 0.5752553939819336, 0.011237272061407566, 2.2667383746011183e-05
104, 0.8810993751859566, 0.893224835395813, 0.5676960945129395, 0.011531814932823181, 2.3431954105035402e-05
109, 0.892108003570366, 0.8649293780326843, 0.5836753845214844, 0.010982435196638107, 2.794377360260114e-05
114, 0.8868268372508182, 0.9262354969978333, 0.5531554222106934, 0.012671157717704773, 2.730864980549086e-05
119, 0.8891698899137161, 0.8918135762214661, 0.5492644309997559, 0.00926898792386055, 4.783414624398574e-05
124, 0.8822894971734603, 0.8988269567489624, 0.5553606748580933, 0.010159507393836975, 1.9568575226003304e-05
129, 0.8870127938113657, 0.9230663776397705, 0.5425290465354919, 0.008589854463934898, 6.450381624745205e-05
134, 0.8849300803332342, 0.8994538187980652, 0.5594252943992615, 0.010564562864601612, 6.693454633932561e-05
139, 0.8953064564117822, 0.9101625084877014, 0.5490201115608215, 0.016504399478435516, 3.292363544460386e-05
144, 0.8850044629574532, 0.9255932569503784, 0.5462209582328796, 0.012768037617206573, 3.4929398680105805e-05
149, 0.8860086283844094, 0.9563485383987427, 0.5107941627502441, 0.014220241457223892, 2.7278238121652976e-05
154, 0.890211246652782, 0.8946772813796997, 0.5417869687080383, 0.010467310436069965, 2.3409475033986382e-05
159, 0.8859342457601904, 0.9117348790168762, 0.5337188839912415, 0.018403220921754837, 1.779816193447914e-05
164, 0.8725825647128831, 0.9112793207168579, 0.547836184501648, 0.01114613376557827, 2.2066156816435978e-05
169, 0.8878681939898839, 0.8626584410667419, 0.5637854933738708, 0.013354519382119179, 2.2108451958047226e-05
174, 0.881285331746504, 0.9032121896743774, 0.5541849136352539, 0.00810981448739767, 1.8024958990281448e-05
179, 0.8800952097590004, 0.8822900056838989, 0.567051887512207, 0.011001691222190857, 2.320488783880137e-05
184, 0.8689750074382624, 0.9283567070960999, 0.5201849937438965, 0.009326349943876266, 2.7555006454349495e-05
189, 0.8860458196965189, 0.9383662343025208, 0.5391949415206909, 0.009278111159801483, 5.5572905694134533e-05
194, 0.8689006248140434, 0.89577317237854, 0.5472710132598877, 0.012567469850182533, 0.00012426933972164989
199, 0.8799836358226718, 0.9450216293334961, 0.5178251266479492, 0.014684323221445084, 4.0942017221823335e-05
204, 0.8775290092234455, 0.9623356461524963, 0.511894702911377, 0.010769378393888474, 3.452710370765999e-05
209, 0.8877566200535555, 0.9040145874023438, 0.5587964653968811, 0.008971281349658966, 5.32819249201566e-05
214, 0.8914013686402856, 0.922123908996582, 0.5445324182510376, 0.010427110828459263, 2.6942307158606127e-05
219, 0.8823638797976793, 0.9507644176483154, 0.5174745321273804, 0.013326305896043777, 2.1132625988684595e-05
224, 0.8880541505504315, 0.9263527393341064, 0.5350934267044067, 0.0115651935338974, 4.780027302331291e-05
229, 0.8682311811960726, 0.8984490036964417, 0.5191000699996948, 0.01911342144012451, 3.3292420994257554e-05
234, 0.8482222552811663, 0.9354923963546753, 0.5392172336578369, 0.014056727290153503, 2.0267452782718465e-05
239, 0.8890583159773877, 0.9076201319694519, 0.5584425926208496, 0.01606263406574726, 4.9644833779893816e-05
244, 0.9005504314192204, 0.8794599771499634, 0.5545587539672852, 0.011930123902857304, 2.4349714294658042e-05
249, 0.885525141326986, 0.9481019973754883, 0.5145139098167419, 0.011942291632294655, 2.7000802219845355e-05
254, 0.8768967569175841, 0.9025540947914124, 0.5505439639091492, 0.009475377388298512, 2.605123518151231e-05
259, 0.8972032133293663, 0.9159969687461853, 0.5196076035499573, 0.009992334991693497, 8.352526492672041e-05
264, 0.8826242189824457, 0.9078010320663452, 0.5374789237976074, 0.007921252399682999, 8.619190339231864e-05
269, 0.8727685212734305, 0.9072386026382446, 0.5477359294891357, 0.009794394485652447, 3.8748388760723174e-05
274, 0.8818803927402559, 0.8998470306396484, 0.5412335395812988, 0.007895349524915218, 2.0359628251753747e-05
279, 0.8980214221957751, 0.9190008044242859, 0.5283544063568115, 0.009933076798915863, 2.1416308300103992e-05
284, 0.8975379351383517, 0.896960437297821, 0.5296674370765686, 0.009660647250711918, 0.00012107869406463578
289, 0.8919964296340375, 0.9123613834381104, 0.5371310710906982, 0.010991149581968784, 3.3642008929746225e-05
294, 0.8903600119012198, 0.9144332408905029, 0.5262672305107117, 0.008859731256961823, 4.070392606081441e-05
299, 0.8999925617375781, 0.8941571116447449, 0.5452727675437927, 0.0077757565304636955, 1.752260868670419e-05
