4, 0.6569397680508792, 0.04359674081206322, 0.9765439629554749, 1.6285537185467547e-07, 0.9758219718933105
9, 0.6836887392442949, 0.30002906918525696, 0.7182327508926392, 0.08538561314344406, 0.9746320843696594
14, 0.6949120838009727, 0.6421738862991333, 0.6917579770088196, 0.06498508155345917, 0.9694048166275024
19, 0.7080059857837636, 0.6914631724357605, 0.6371499300003052, 0.06266068667173386, 0.9796380996704102
24, 0.6975308641975309, 0.43781426548957825, 0.6191321611404419, 0.06829667836427689, 0.9621052145957947
29, 0.6861204638982417, 0.4218475818634033, 0.595016360282898, 0.07815833389759064, 0.966537594795227
34, 0.6866816311260756, 0.40590885281562805, 0.6138845682144165, 0.06065697968006134, 0.9621489644050598
39, 0.6979049756827534, 0.49452200531959534, 0.5613806247711182, 0.08743451535701752, 0.9636332988739014
44, 0.7052001496445941, 0.5368945002555847, 0.555854082107544, 0.07115717977285385, 0.9647687077522278
49, 0.7091283202394314, 0.534140408039093, 0.5051091909408569, 0.09305495768785477, 0.9605411291122437
54, 0.7169846614291059, 0.43803754448890686, 0.5190823078155518, 0.07308239489793777, 0.9598503112792969
59, 0.7212869435091658, 0.4414272904396057, 0.5242023468017578, 0.06583239883184433, 0.9537196159362793
64, 0.735877291432847, 0.4427412450313568, 0.47371429204940796, 0.07647283375263214, 0.9424940943717957
69, 0.7364384586606809, 0.4266829192638397, 0.504432201385498, 0.06677098572254181, 0.9561876058578491
74, 0.7399925177702955, 0.47487303614616394, 0.4302249550819397, 0.08000365644693375, 0.9365987181663513
79, 0.7495323606434717, 0.4278543293476105, 0.46048957109451294, 0.0747821107506752, 0.9585121870040894
84, 0.7575757575757576, 0.4259638488292694, 0.43444862961769104, 0.08132942765951157, 0.9509844779968262
89, 0.7607557052001497, 0.41017264127731323, 0.4283747673034668, 0.08048141747713089, 0.9482704997062683
94, 0.7658062102506547, 0.4099609851837158, 0.39066633582115173, 0.07464055716991425, 0.947044312953949
99, 0.7622521511410401, 0.4407150447368622, 0.3725937008857727, 0.08891808241605759, 0.9339797496795654
104, 0.7583239805462028, 0.4405077397823334, 0.3625279664993286, 0.09298011660575867, 0.9302351474761963
109, 0.7628133183688739, 0.4372009336948395, 0.37069910764694214, 0.10535173118114471, 0.9359919428825378
114, 0.7643097643097643, 0.42945396900177, 0.3537141680717468, 0.09820407629013062, 0.9258811473846436
119, 0.7633744855967078, 0.4862299859523773, 0.30030882358551025, 0.08998334407806396, 0.9131261706352234
124, 0.765993265993266, 0.4757102429866791, 0.32020336389541626, 0.08210334181785583, 0.9248630404472351
129, 0.7745978301533857, 0.4282834827899933, 0.33466488122940063, 0.0777113065123558, 0.9021906852722168
134, 0.7818930041152263, 0.418190598487854, 0.31506645679473877, 0.0938737690448761, 0.9140932559967041
139, 0.7848858959970071, 0.44928261637687683, 0.28936585783958435, 0.09619023650884628, 0.9168075919151306
144, 0.7813318368873925, 0.5729765295982361, 0.2692742943763733, 0.09047916531562805, 0.9279381036758423
149, 0.7848858959970071, 0.5187258124351501, 0.2379138171672821, 0.10876742005348206, 0.9208204746246338
154, 0.7796483352038908, 0.45599353313446045, 0.3241465985774994, 0.08222147822380066, 0.9180254340171814
159, 0.7781518892630004, 0.4561111330986023, 0.2694947123527527, 0.08988253772258759, 0.8893730044364929
164, 0.7772166105499438, 0.4608754813671112, 0.27691563963890076, 0.09138951450586319, 0.8917480111122131
169, 0.7770295548073326, 0.475342333316803, 0.253726065158844, 0.0901201143860817, 0.8805500864982605
174, 0.7775907220351664, 0.4428083598613739, 0.29204341769218445, 0.11034080386161804, 0.8828505873680115
179, 0.7759072203516648, 0.5389443039894104, 0.21150296926498413, 0.08377201855182648, 0.872739315032959
184, 0.7699214365881033, 0.5399930477142334, 0.22921361029148102, 0.1250361055135727, 0.8819191455841064
189, 0.767863823419379, 0.5246862769126892, 0.2966480255126953, 0.07044559717178345, 0.9372521638870239
194, 0.7716049382716049, 0.47089171409606934, 0.20439104735851288, 0.10921372473239899, 0.8529898524284363
199, 0.7712308267863823, 0.4993216097354889, 0.20016834139823914, 0.11075788736343384, 0.8476277589797974
204, 0.7656191545080434, 0.44515740871429443, 0.23619139194488525, 0.11478059738874435, 0.8453471660614014
209, 0.7686120463898242, 0.49851155281066895, 0.20314815640449524, 0.10325035452842712, 0.8973117470741272
214, 0.7686120463898242, 0.5170121192932129, 0.17156177759170532, 0.12681171298027039, 0.8670859336853027
219, 0.7680508791619902, 0.47841742634773254, 0.2059955596923828, 0.08768580853939056, 0.8539830446243286
224, 0.767302656191545, 0.5441185832023621, 0.15431487560272217, 0.13390879333019257, 0.8436812162399292
229, 0.7717919940142163, 0.5414701700210571, 0.19823488593101501, 0.11944602429866791, 0.8765082955360413
